48.2833333	 0.45	Champaissant
48.95	 6.0666667	Champey-sur-Moselle
47.2333333	 3.4333333	Champlin
47.6666667	 -0.65	Champteusse
46.4166667	 4.2333333	Changy
44.4	 4.8333333	Chantemerle-les-Grignan
46.1833333	 0.4	Chapelle-Baton
46.3833333	 4.8333333	Charbonnieres
46.3	 2.0166667	Charlanges
45.9	 4.6666667	Charnay
44.7833333	 6.8333333	Charvet
47.65	 5.9833333	Chassey-les-Scey
45.65	 5.4	Chateau Aulouise
45.0166667	 4.9333333	Chateauneuf
43.5	 6.0166667	Chateauvert
48.0833333	 -1.3166667	Chatenay
47.05	 3.6666667	Chatillon-en-Bazois
48.9666667	 2.85	Chauconin
46.1333333	 2.4833333	Chaumaselle
47.1166667	 2.7833333	Chaumoux-Marcilly
47.7166667	 6.0333333	Chaux-les-Port
49.4333333	 3.3	Chavigny
47.2	 1.0	Chedigny
45.5166667	 -0.8166667	Chenac
45.9333333	 0.25	Chenommet
45.8	 0.55	Cherves
47.3333333	 3.0166667	Cheveroux
45.2333333	 2.7333333	Cheylade
46.8	 -0.3666667	Chiche
46.3666667	 2.8833333	Chiret
49.6666667	 2.0833333	Choqueuse
49.7333333	 3.8333333	Cilly
48.1666667	 0.45	Citeaux
46.7333333	 5.9166667	Cize
44.45	 5.8333333	Clausonne
48.2	 -0.7333333	Clerbrie Haute
48.4833333	 -3.6666667	Cleuncoat
48.05	 -3.7666667	Coadri
47.05	 3.3166667	Cognan
44.2166667	 0.5666667	Colayrac
49.7333333	 0.8	Colmont
48.3166667	 7.1166667	Colroy-la-Grande
43.85	 2.6666667	Combret
44.9666667	 5.7333333	Conbefole
49.5333333	 4.2333333	Conde
46.2666667	 5.0666667	Confrancon
48.9166667	 4.8	Contault
46.8166667	 1.2666667	Corbancon
45.0166667	 3.7833333	Cordes
45.3333333	 -0.7	Corne
47.9	 6.6333333	Corravillers-le-Plain
44.4166667	 3.8833333	Costeilades
45.9833333	 1.4	Coudier
48.0166667	 0.0166667	Coulans-sur-Gee
44.4666667	 0.4833333	Coulx
48.8166667	 5.45	Courcelles
45.4166667	 6.65	Courchevel
47.75	 -2.1	Cournon
49.1333333	 4.7833333	Courtemont
46.8333333	 0.2	Coussay
44.8333333	 0.9666667	Coux-et-Bigaroque
43.7333333	 0.7333333	Crastes
45.7166667	 5.25	Cremieu
49.35	 -1.3833333	Cretteville
49.3	 1.1	Criquebeuf-sur-Seine
46.1	 -1.0	Croix-Chapeau
48.1166667	 2.0666667	Crottes-en-Pithiverais
45.3	 1.1333333	Cubas
49.7666667	 4.1	Cuiry-le-Iviers
46.4666667	 5.15	Curciat-Dongalon
46.9	 3.1833333	Cussy
48.5666667	 -2.5666667	Dahouet
48.9	 1.6166667	Dammartin
49.1666667	 1.6333333	Dampsmesnil
48.2833333	 5.8166667	Darney-aux-Chenes
47.5	 7.0	Delle
46.3833333	 5.5	Dessia
48.8833333	 7.05	Diedendorf
46.1	 5.9333333	Dingy
46.3833333	 -0.8	Doix
48.25	 6.0666667	Domevre-sous Monfort
48.25	 6.5666667	Dompierre
49.0666667	 5.7333333	Doncourt-aux-Templiers
48.8	 7.4	Dossenheim-sur-Zinsel
50.1666667	 3.9333333	Dourlers
49.1166667	 -1.2666667	Dreauderie
45.6666667	 5.9166667	Drumettaz-Clarafond
46.25	 2.7	Durdat-Larequille
49.5833333	 1.3	Ecalles
50.4	 2.1833333	Eclimeux
45.6833333	 0.5666667	Ecuias
48.05	 7.3	Eguisheim
49.55	 0.15	Emfrayette
45.4666667	 1.6833333	Ensergueix
50.1166667	 2.15	Epecamps
47.95	 -0.3666667	Epineux
48.25	 -1.5	Erce
50.3666667	 3.3166667	Erre-en-Ostrevent
43.3333333	 0.1333333	Escondeaux
44.3166667	 6.15	Esparron-la-Batie
48.55	 0.25	Essai
42.95	 0.6333333	Estenos
46.6166667	 2.0166667	Etaille
49.2833333	 5.6666667	Eton
48.5833333	 5.0333333	Eurville-sur-Marne
44.2333333	 5.6166667	Eygalayes
43.5	 0.7	Faget - Abbatial
45.0833333	 3.65	Farge
45.35	 0.8333333	Fauconnie
49.6333333	 2.6166667	Faverolles
45.2166667	 4.9166667	Fay-le-Clos
44.6166667	 2.1333333	Felzins
42.95	 0.5333333	Ferrere
49.0	 -1.0833333	Fervaches
42.7333333	 9.4333333	Ficarella
42.3833333	 9.45	Fiuminale Sottano
44.0166667	 4.5	Flaux
47.9166667	 6.3	Fleurey
50.4166667	 3.1833333	Flines-les-Raohes
44.0333333	 4.3166667	Foissac
45.1833333	 3.1333333	Fons
50.1833333	 4.05	Fontaine
47.5166667	 1.55	Fontaines
45.9166667	 0.1666667	Fontemille
45.25	 2.2333333	Fontenille
43.7166667	 4.7166667	Fontvieille
48.25	 2.2833333	Formarville
48.1666667	 3.1333333	Foucheres
45.8833333	 0.0666667	Fouqueure
45.1666667	 -0.6333333	Fours
49.95	 1.6833333	Framicourt
48.3	 7.0666667	Frapelle
49.75	 2.0666667	Fremontiers
48.9333333	 2.7333333	Fresnes
46.3166667	 0.3	Fressines
49.6166667	 1.1333333	Frichemesnil
45.65	 5.1833333	Frontas
45.3166667	 5.5	Fure
45.4	 2.9	Gaine
47.3166667	 -1.6333333	Garambeau
43.7	 1.7166667	Garrigues
48.3	 -2.75	Gausson
45.5666667	 -0.6666667	Gemozac
43.0	 0.6666667	Genos
47.8	 5.0333333	Germaines
43.0333333	 -0.05	Geu
41.7166667	 8.7166667	Giglio
48.9333333	 3.9666667	Gionges
46.45	 2.65	Givarlais
44.4833333	 6.7666667	Gleizolles
43.5666667	 7.0833333	Golf-Juan
47.2333333	 6.3	Gonsans
47.5833333	 6.7333333	Gouhenans
44.6166667	 6.3333333	Gournier
43.1833333	 1.1833333	Gouzens
46.75	 1.1166667	Grand Aslon
47.0166667	 6.5833333	Grand Combe-Chateleu
44.5666667	 6.15	Grand-Larra
49.7833333	 3.2166667	Grand Seraucourt
43.9166667	 7.3333333	Granges de Remonando
46.4666667	 5.4666667	Graye
44.9	 5.5666667	Gresse-en-Vercors
49.0	 5.0166667	Grigny
46.5333333	 -1.6166667	Grosbreuil
42.9666667	 9.35	Gualdo
48.3916667	 -4.4666667	Guernevez
44.9333333	 4.8666667	Guilherand
48.05	 -3.65	Guiscriff
50.3	 2.6166667	Habarcq
50.05	 2.2	Halloy-les-Pernois
49.6	 4.1333333	Hannogne-Saint-Remy
48.4666667	 6.1833333	Haroue
50.7333333	 2.3166667	Haut-Arques
46.9666667	 6.45	Hauterive-la-Fresse
49.6833333	 0.75	Hautot-Saint-Sulpice
48.2	 7.5166667	Heidolsheim
50.2333333	 2.8333333	Henin
49.5833333	 1.7666667	Hericourt-sur-Therain
48.6833333	 6.95	Hertzing
49.9333333	 1.6	Heurtevent
49.6833333	 1.5166667	Hodeng
50.2666667	 3.3166667	Hordain
49.5166667	 1.0833333	Houppeville
48.7166667	 7.2666667	Hultehouse
46.7166667	 2.25	Ids-Saint-Roch
49.7166667	 0.95	Imbleville
48.1333333	 4.8666667	Irceville
44.6666667	 1.9333333	Issepts
43.1	 -0.4166667	Izest
47.8333333	 3.5833333	Janche
47.9666667	 3.7833333	Jaulges
45.4833333	 4.0	Joanziecq
44.85	 2.7666667	Jou
48.5166667	 1.55	Jouy
48.25	 0.1166667	Juille
47.8166667	 5.9	Jussey
47.6833333	 7.5	Kembs
48.15	 -3.4833333	Kerbescontez
47.4666667	 -2.4833333	Kerfalher
48.2833333	 -4.0666667	Kerguelfen
48.55	 -4.0	Kerlaoudet
47.7666667	 -3.3116667	Kermorvan
